squirrel_id,latitude,longitude,year,month,day
29C-AM-1007-02,40.7889383725489,-73.9629383420274,2018,10,7
36B-PM-1013-02,40.7952339524416,-73.9600964585868,2018,10,13
17B-AM-1010-01,40.7798470142991,-73.9713519158027,2018,10,10
30C-AM-1014-02,40.7905126358626,-73.9626120417397,2018,10,14
4D-PM-1008-05,40.7689894344251,-73.9764016030666,2018,10,8
18C-PM-1018-05,40.780519159069,-73.969485639023,2018,10,18
11C-PM-1018-01,40.7752481472025,-73.9741621946917,2018,10,18
7E-PM-1013-04,40.7706540698938,-73.9738481771673,2018,10,13
7G-PM-1018-04,40.7702335056337,-73.9718720403657,2018,10,18
39B-PM-1014-02,40.7979302775527,-73.9583738783348,2018,10,14
14E-PM-1017-04,40.7770639340582,-73.9700861859051,2018,10,17
9F-PM-1014-03,40.7723589827074,-73.9710547484029,2018,10,14
2F-PM-1014-03,40.7668205976986,-73.9757215415855,2018,10,14
8E-PM-1008-07,40.7715915415169,-73.9735120882106,2018,10,8
36F-PM-1012-02,40.7936003940413,-73.9565684577989,2018,10,12
8D-PM-1007-01,40.7726586835985,-73.9737872335563,2018,10,7
40D-PM-1013-02,40.7974368491287,-73.9565533783499,2018,10,13
16E-PM-1018-01,40.7782808361645,-73.9678937289837,2018,10,18
2F-PM-1014-08,40.7666871742836,-73.9750463844984,2018,10,14
32A-PM-1013-05,40.7928207574906,-73.9635028497015,2018,10,13
31D-AM-1014-03,40.7909866851357,-73.9613351649026,2018,10,14
17F-AM-1007-02,40.778631094685,-73.9675198230918,2018,10,7
6A-AM-1006-08,40.7720833097065,-73.9786898656279,2018,10,6
6F-PM-1008-04,40.7694308959222,-73.9734687538064,2018,10,8
2C-AM-1010-08,40.7679690700399,-73.9792754037291,2018,10,10
12F-PM-1007-12,40.7742131587983,-73.9702228131711,2018,10,7
20B-PM-1013-08,40.7820474909192,-73.969105907,2018,10,13
11A-PM-1013-05,40.7754310239649,-73.9757216124349,2018,10,13
32F-AM-1012-06,40.7907158878729,-73.958060992131,2018,10,12
26I-PM-1010-05,40.7841945750598,-73.9594120573719,2018,10,10
21D-PM-1008-05,40.7823552871044,-73.9665705456197,2018,10,8
8H-AM-1017-01,40.7705198722028,-73.9697277998257,2018,10,17
42G-AM-1018-01,40.7975085872897,-73.9514111329059,2018,10,18
9A-AM-1013-02,40.774135208066,-73.9770235090023,2018,10,13
38E-AM-1010-04,40.7958187455815,-73.9561887624471,2018,10,10
11H-AM-1010-01,40.7730853732876,-73.9676514056678,2018,10,10
11H-PM-1013-01,40.7731753915361,-73.9681093100008,2018,10,13
41B-PM-1014-04,40.7992458980266,-73.9571233640232,2018,10,14
9H-AM-1006-05,40.7716763799299,-73.9698959071826,2018,10,6
10F-PM-1019-10,40.7726685284831,-73.9708002461415,2018,10,19
35D-PM-1013-08,40.7938116360767,-73.9591695545875,2018,10,13
4D-PM-1008-03,40.7688839576487,-73.9763116425885,2018,10,8
37A-PM-1013-01,40.7961108640319,-73.9609885686834,2018,10,13
17F-AM-1007-05,40.7784370719371,-73.967042958599,2018,10,7
10D-AM-1008-01,40.7737246779587,-73.9738611257716,2018,10,8
32B-AM-1017-01,40.7917723228749,-73.9622030085794,2018,10,17
6A-PM-1012-01,40.7718908026758,-73.9785948413883,2018,10,12
9G-PM-1007-03,40.7713196034265,-73.9706323458769,2018,10,7
9H-PM-1018-02,40.7710409982701,-73.9699451196396,2018,10,18
4D-PM-1008-02,40.7690147873986,-73.9761447791484,2018,10,8
14E-PM-1017-05,40.7765899724756,-73.9700879096644,2018,10,17
13D-AM-1014-10,40.7763095393715,-73.9717920322306,2018,10,14
40G-AM-1007-01,40.7961701874769,-73.9533923917973,2018,10,7
8A-AM-1013-06,40.7738053862489,-73.9773096718574,2018,10,13
20F-PM-1007-09,40.7806896368469,-73.9654093844049,2018,10,7
1H-AM-1012-02,40.7651444188432,-73.9736543790582,2018,10,12
8H-PM-1014-09,40.7702106607329,-73.9701596268736,2018,10,14
13E-PM-1008-11,40.7757060731026,-73.9699763667769,2018,10,8
36H-PM-1008-01,40.7925162926273,-73.9547959269955,2018,10,8
37D-PM-1014-08,40.7954772170549,-73.9581173730857,2018,10,14
32F-PM-1008-08,40.7908831110561,-73.9586527721822,2018,10,8
22H-PM-1007-04,40.7814944428327,-73.9623922773932,2018,10,7
2H-AM-1006-03,40.7660255393205,-73.9731457102903,2018,10,6
6H-PM-1020-03,40.7695584933538,-73.9715466850324,2018,10,20
30B-PM-1019-04,40.7906180969472,-73.9631045499811,2018,10,19
19A-PM-1013-01,40.7820200927465,-73.9708301070924,2018,10,13
33E-AM-1014-12,40.7916566683158,-73.958317581802,2018,10,14
9I-AM-1014-06,40.7710765500799,-73.9683994064731,2018,10,14
9I-PM-1010-04,40.7709333833783,-73.9689781843873,2018,10,10
1D-PM-1007-04,40.7668993398193,-73.978392591149,2018,10,7
10G-AM-1006-02,40.7729175143429,-73.9704591091677,2018,10,6
4G-PM-1007-01,40.7675912588173,-73.9740381194088,2018,10,7
16F-AM-1008-01,40.7777766106807,-73.9676424599715,2018,10,8
17F-PM-1020-01,40.7782477517567,-73.9672950266018,2018,10,20
22B-PM-1014-07,40.783559826281,-73.9681722244801,2018,10,14
2C-PM-1013-03,40.7677411911854,-73.978400938697,2018,10,13
21F-AM-1018-06,40.7817322832767,-73.9649827807341,2018,10,18
35C-PM-1013-05,40.7943667735668,-73.9603031059614,2018,10,13
30B-PM-1019-03,40.790163434915,-73.9635689059841,2018,10,19
8A-AM-1013-02,40.773436329163,-73.9772422664657,2018,10,13
11D-AM-1010-05,40.7748584798761,-73.9718553361982,2018,10,10
18C-PM-1018-02,40.7803754187581,-73.9698843507358,2018,10,18
16D-AM-1007-01,40.7785583630323,-73.9703149829421,2018,10,7
3B-AM-1010-10,40.7688048644871,-73.9790896775237,2018,10,10
2A-PM-1019-04,40.7685688850628,-73.980948293606,2018,10,19
1B-AM-1012-11,40.7680159511705,-73.9801985977846,2018,10,12
16I-AM-1008-04,40.776877007081,-73.9645547556826,2018,10,8
22G-AM-1018-01,40.7821352080233,-73.9635317822977,2018,10,18
34H-PM-1006-04,40.7909367783223,-73.9553038162633,2018,10,6
30B-PM-1019-02,40.7901572818776,-73.9636551433178,2018,10,19
13F-AM-1007-01,40.7756860990338,-73.9689723590015,2018,10,7
2F-AM-1006-03,40.7668006977526,-73.9755569170561,2018,10,6
8I-PM-1013-05,40.770360886038,-73.9694468044483,2018,10,13
9E-PM-1014-01,40.7727750272024,-73.9720347089273,2018,10,14
32I-AM-1013-06,40.7889851896334,-73.9552035011902,2018,10,13
10G-AM-1006-09,40.7722964640257,-73.9704269630964,2018,10,6
8H-AM-1017-05,40.7705452529783,-73.97016933635,2018,10,17
15B-AM-1014-03,40.778926988884,-73.97186968288,2018,10,14
41D-PM-1014-04,40.7984783584388,-73.9548853492712,2018,10,14
39H-PM-1013-03,40.7949515182825,-73.9521514669041,2018,10,13
7C-PM-1020-05,40.771611393182,-73.9763506612375,2018,10,20
32A-PM-1013-01,40.7921759097124,-73.9640016324897,2018,10,13
13E-PM-1008-03,40.7758938984066,-73.9707012345661,2018,10,8
36B-PM-1013-04,40.7955350609057,-73.9601259189134,2018,10,13
13E-PM-1008-09,40.7759529849808,-73.9697526733133,2018,10,8
8B-PM-1012-04,40.7735708178842,-73.9766593636657,2018,10,12
42D-PM-1013-04,40.7988610926249,-73.9553163829551,2018,10,13
1E-AM-1006-02,40.7664804797448,-73.9772569909673,2018,10,6
14D-AM-1014-04,40.7767932008037,-73.9709207551033,2018,10,14
40B-PM-1014-07,40.7983984665955,-73.9584646000078,2018,10,14
38B-PM-1018-01,40.797258337802,-73.9593374341938,2018,10,18
14F-AM-1007-01,40.7761600327118,-73.9693254080548,2018,10,7
15B-AM-1014-01,40.7786151019726,-73.9730420696993,2018,10,14
27I-PM-1020-02,40.7854339401483,-73.9580111056675,2018,10,20
6A-AM-1006-05,40.7717154468791,-73.9782120139407,2018,10,6
30I-PM-1006-06,40.7880546572608,-73.9564606426367,2018,10,6
41C-AM-1017-02,40.7983338763074,-73.9562642076935,2018,10,17
5B-PM-1013-01,40.770807701562,-73.9773858189627,2018,10,13
40C-AM-1017-05,40.7985192250745,-73.9570050460867,2018,10,17
31B-PM-1007-01,40.7914682370734,-73.9632337134707,2018,10,7
1A-AM-1007-04,40.767515940567,-73.9811078442462,2018,10,7
33D-AM-1017-02,40.7918533707789,-73.9594406225891,2018,10,17
3F-PM-1013-07,40.7676712372245,-73.9749457516921,2018,10,13
8F-PM-1012-08,40.7712983658944,-73.9728871061191,2018,10,12
39C-AM-1017-02,40.7974442913898,-73.957259673402,2018,10,17
2G-PM-1007-01,40.7665404404824,-73.9750346778281,2018,10,7
42E-PM-1012-02,40.798408619116,-73.9540257319561,2018,10,12
12F-PM-1007-02,40.7745386896959,-73.9695305996721,2018,10,7
14H-AM-1007-03,40.7756655031741,-73.96660639702,2018,10,7
3I-PM-1013-06,40.7658015504376,-73.9724657562746,2018,10,13
17I-AM-1014-02,40.7777383899836,-73.9640534906634,2018,10,14
34A-PM-1013-04,40.7939375305761,-73.9627904328402,2018,10,13
38G-PM-1020-06,40.7944340477396,-73.9541837143178,2018,10,20
6G-AM-1008-04,40.768963018754,-73.9722737593623,2018,10,8
11H-AM-1010-07,40.773038298158,-73.9690211935346,2018,10,10
15F-AM-1007-10,40.7769251965381,-73.9680855277775,2018,10,7
5B-PM-1013-04,40.7707347137469,-73.9788117755401,2018,10,13
7G-PM-1018-02,40.7700916895929,-73.9722265046794,2018,10,18
12E-PM-1018-02,40.7750678026757,-73.9713399316534,2018,10,18
1E-AM-1006-04,40.7665926744505,-73.9770985425092,2018,10,6
15H-PM-1008-04,40.7762063860571,-73.9655955841325,2018,10,8
23B-PM-1012-07,40.784702631615,-73.967767372181,2018,10,12
7H-AM-1006-07,40.7698499183436,-73.97055600791,2018,10,6
13D-PM-1018-12,40.7760324859879,-73.9711319254625,2018,10,18
32F-PM-1008-02,40.7902777556926,-73.9584106786233,2018,10,8
5B-AM-1008-01,40.7708581562057,-73.9773898301093,2018,10,8
10A-PM-1014-02,40.7755877312075,-73.9761579527932,2018,10,14
37A-AM-1012-01,40.7965682182001,-73.9604954276129,2018,10,12
6C-AM-1007-06,40.7709607002539,-73.9761527947483,2018,10,7
1B-AM-1012-14,40.7682048804794,-73.980542388615,2018,10,12
35H-AM-1013-02,40.7920329989756,-73.9541500874008,2018,10,13
33E-AM-1014-07,40.7912720015917,-73.9589852989486,2018,10,14
1A-PM-1014-07,40.7684406206185,-73.9811218801005,2018,10,14
7H-PM-1006-08,40.7696883113413,-73.9702970919317,2018,10,6
37H-PM-1006-01,40.7932034409546,-73.9530739562131,2018,10,6
23F-PM-1013-02,40.7828950272904,-73.9638397790384,2018,10,13
12H-PM-1007-01,40.7742783484486,-73.9678154033099,2018,10,7
21H-PM-1018-01,40.7808316436308,-73.9632799339872,2018,10,18
35C-PM-1013-06,40.7940367734988,-73.9596505138955,2018,10,13
37G-PM-1007-01,40.7943801121036,-73.9545214613307,2018,10,7
10D-AM-1008-03,40.7740709049602,-73.9729847109778,2018,10,8
12F-PM-1007-01,40.7744996336934,-73.9693465383617,2018,10,7
18A-AM-1012-01,40.7810508156287,-73.9719460335398,2018,10,12
36C-AM-1014-01,40.7949918204459,-73.9597557819449,2018,10,14
36F-AM-1017-02,40.7939340053805,-73.9564079273261,2018,10,17
16I-AM-1008-03,40.7768322057794,-73.9645060433292,2018,10,8
3H-PM-1014-05,40.7659842666881,-73.9728700359494,2018,10,14
14H-PM-1012-02,40.7753505024976,-73.9670858934045,2018,10,12
4C-PM-1010-08,40.7692872082165,-73.9775735077285,2018,10,10
20B-AM-1007-03,40.7826052184658,-73.9700186001049,2018,10,7
3D-PM-1010-07,40.768119107973,-73.9776445567926,2018,10,10
21G-AM-1014-06,40.7809288795308,-73.9638599044346,2018,10,14
6E-PM-1010-05,40.7699948746776,-73.9744906832678,2018,10,10
41G-AM-1013-02,40.7973148719421,-73.9519081627768,2018,10,13
2C-PM-1013-11,40.7679930598805,-73.9793082679745,2018,10,13
3A-PM-1017-07,40.7700761090896,-73.9798390387307,2018,10,17
13D-PM-1018-06,40.7764273475386,-73.9712550584322,2018,10,18
16B-AM-1014-02,40.7797671327739,-73.9716995507598,2018,10,14
15H-PM-1008-01,40.7760643720793,-73.9667474482967,2018,10,8
16B-PM-1017-02,40.7796462634184,-73.9716271494641,2018,10,17
35A-AM-1014-08,40.7945839663845,-73.9615817859213,2018,10,14
16G-AM-1010-05,40.7774085361976,-73.9664669369583,2018,10,10
4D-PM-1008-07,40.7692807820935,-73.9765805609072,2018,10,8
34A-PM-1013-03,40.793887005206,-73.9628349778362,2018,10,13
32D-AM-1013-03,40.7911003407299,-73.9611446263364,2018,10,13
1C-PM-1013-04,40.7672720598482,-73.9794367096274,2018,10,13
12A-PM-1013-03,40.776729630785,-73.9744726434743,2018,10,13
38E-PM-1014-01,40.7956452424385,-73.9557602499712,2018,10,14
23I-AM-1019-01,40.7817704502248,-73.9608399003798,2018,10,19
5A-PM-1010-02,40.7713943674666,-73.9786936992465,2018,10,10
21F-PM-1018-01,40.7811208719018,-73.964572179093,2018,10,18
6I-PM-1013-05,40.7689970778303,-73.9704449096084,2018,10,13
5C-PM-1010-12,40.7705523372364,-73.9763894759543,2018,10,10
14G-AM-1012-03,40.7754232358118,-73.9682129261841,2018,10,12
18C-PM-1018-06,40.7805662180672,-73.9694066600156,2018,10,18
21C-AM-1014-02,40.7825358361204,-73.9677096985223,2018,10,14
4B-AM-1010-01,40.7698997653792,-73.9790226400629,2018,10,10
14F-PM-1012-05,40.7766770153764,-73.9689504114652,2018,10,12
1B-AM-1012-06,40.7676638655026,-73.980048119915,2018,10,12
7A-PM-1007-02,40.7730765377366,-73.9779874405715,2018,10,7
35F-AM-1007-01,40.7930697207834,-73.9570391901515,2018,10,7
30A-PM-1020-02,40.7911589002217,-73.9647904085226,2018,10,20
16E-PM-1018-05,40.7779911208015,-73.9682067129876,2018,10,18
1B-PM-1019-09,40.7680809889384,-73.9803282698463,2018,10,19
40D-PM-1013-04,40.7975592060572,-73.9553263156025,2018,10,13
1A-PM-1014-04,40.768215817511,-73.9807898224726,2018,10,14
40I-PM-1013-01,40.7949188960194,-73.9507772992986,2018,10,13
8H-AM-1017-02,40.7704883494264,-73.9696762034757,2018,10,17
23F-PM-1013-01,40.7829083461049,-73.9639726817977,2018,10,13
9I-PM-1010-01,40.771128205027,-73.9690395363594,2018,10,10
17G-PM-1017-04,40.7779993565098,-73.9667206046912,2018,10,17
38I-PM-1014-01,40.7937125788106,-73.9525699067954,2018,10,14
1B-PM-1019-01,40.7678795985389,-73.9807982742225,2018,10,19
40B-AM-1019-08,40.7989268396525,-73.958230674366,2018,10,19
15G-PM-1019-02,40.7769132902037,-73.9674033125834,2018,10,19
1C-PM-1013-02,40.7674142089209,-73.9793334416378,2018,10,13
32G-PM-1013-01,40.7897460758298,-73.9577629744539,2018,10,13
31A-PM-1017-03,40.7918244310746,-73.9634835346077,2018,10,17
22B-PM-1014-06,40.783898987005,-73.9687462566073,2018,10,14
40B-AM-1019-05,40.7985365971474,-73.9580111496275,2018,10,19
9B-PM-1013-08,40.7739282973004,-73.9762187733662,2018,10,13
22F-AM-1007-04,40.7825638537362,-73.9636971843665,2018,10,7
6A-AM-1006-02,40.7715730368712,-73.9782813538421,2018,10,6
7I-PM-1013-02,40.7694667408721,-73.9694979297007,2018,10,13
36A-AM-1018-02,40.7954126939561,-73.9616999731028,2018,10,18
10A-AM-1006-02,40.775112516678,-73.9762965341309,2018,10,6
36A-PM-1013-01,40.7952007875354,-73.9611118778753,2018,10,13
28A-PM-1007-01,40.7890284642399,-73.9662804925774,2018,10,7
5C-AM-1006-07,40.7705785330431,-73.9763159153138,2018,10,6
10G-PM-1017-07,40.7725282708448,-73.9707937464541,2018,10,17
38F-PM-1013-01,40.7946552731628,-73.9549337398033,2018,10,13
9H-AM-1006-01,40.771043472925,-73.9693202078293,2018,10,6
6F-AM-1006-01,40.7699378332299,-73.9728895595977,2018,10,6
15D-AM-1007-06,40.7780656588337,-73.9707245013626,2018,10,7
8B-AM-1007-07,40.7737340720562,-73.9764850086767,2018,10,7
38G-PM-1020-02,40.7947144477885,-73.953375642605,2018,10,20
22D-PM-1012-06,40.7836798072777,-73.9661892200474,2018,10,12
2D-AM-1007-02,40.7675452099173,-73.9779983794849,2018,10,7
1C-PM-1013-09,40.7679049871186,-73.9796409671481,2018,10,13
33E-AM-1014-04,40.7919612446005,-73.9591298551111,2018,10,14
41B-AM-1010-05,40.7987460430546,-73.9572530843479,2018,10,10
35D-PM-1013-01,40.7933802077327,-73.9584803513939,2018,10,13
5C-PM-1010-07,40.7709430375069,-73.97684509717,2018,10,10
36F-PM-1012-07,40.7932879745739,-73.9555583724966,2018,10,12
7G-AM-1010-06,40.7704083288013,-73.9722281263634,2018,10,10
21C-AM-1014-01,40.7825993867876,-73.9679686793869,2018,10,14
2C-AM-1010-07,40.7678749471267,-73.9792039071114,2018,10,10
13E-PM-1008-04,40.7761725434851,-73.9705370795538,2018,10,8
6G-AM-1008-01,40.7691342079294,-73.9725897240269,2018,10,8
21E-AM-1017-01,40.7819082838334,-73.9651817987035,2018,10,17
13D-PM-1018-03,40.7760275250114,-73.9714512125212,2018,10,18
3F-AM-1006-07,40.7672921040998,-73.9745556229855,2018,10,6
14A-PM-1014-07,40.7779105370473,-73.9739326393775,2018,10,14
41E-AM-1007-04,40.7984498571338,-73.9543044385367,2018,10,7
21D-PM-1008-06,40.7832091658006,-73.9670904869871,2018,10,8
37C-AM-1012-03,40.7952248279764,-73.9590132705889,2018,10,12
38C-PM-1014-03,40.7963721679474,-73.9585133340331,2018,10,14
5B-PM-1013-02,40.7709815865334,-73.9777998932399,2018,10,13
37I-AM-1010-03,40.7935061484064,-73.9527227282134,2018,10,10
10I-AM-1010-02,40.7717350221981,-73.9679457364586,2018,10,10
7B-AM-1008-15,40.7726200054197,-73.9767247593654,2018,10,8
2C-AM-1010-02,40.7675202157155,-73.9789385196073,2018,10,10
5C-PM-1010-05,40.7705663751959,-73.976864402584,2018,10,10
16E-PM-1018-07,40.7779016280345,-73.9683345414813,2018,10,18
2C-PM-1013-01,40.7674923683184,-73.9785353775382,2018,10,13
6H-AM-1008-02,40.768627964006,-73.9709897849823,2018,10,8
31C-PM-1010-03,40.7913900453449,-73.9623984262936,2018,10,10
29A-PM-1019-01,40.790440565854,-73.9652921233647,2018,10,19
22E-PM-1014-01,40.7833002587016,-73.9656750232596,2018,10,14
40D-PM-1013-06,40.7971535141896,-73.9558943880051,2018,10,13
7H-AM-1006-12,40.7698584231797,-73.9702541471417,2018,10,6
3A-PM-1017-01,40.7691868791734,-73.9798005188704,2018,10,17
1C-PM-1013-07,40.7678669804787,-73.9795728289645,2018,10,13
6E-PM-1010-04,40.7701294635264,-73.974451175321,2018,10,10
39D-PM-1012-02,40.7963368332834,-73.9566785136491,2018,10,12
36E-PM-1012-01,40.7935448802241,-73.9570891696776,2018,10,12
7H-AM-1006-08,40.7698395577068,-73.9705115189429,2018,10,6
35D-AM-1019-02,40.7939698757903,-73.9589096782789,2018,10,19
4D-PM-1008-12,40.7686815615335,-73.9763236949008,2018,10,8
11D-PM-1006-03,40.7743474675821,-73.9724681269526,2018,10,6
15G-AM-1008-06,40.7768100147333,-73.9668140804066,2018,10,8
33E-PM-1012-05,40.7912546691805,-73.959019987128,2018,10,12
14D-AM-1014-15,40.7765964740768,-73.9709534894049,2018,10,14
6I-PM-1013-04,40.7689416540228,-73.9705509170542,2018,10,13
3A-AM-1012-02,40.7692763295564,-73.9802831706033,2018,10,12
4D-AM-1012-01,40.7688767713012,-73.9766653663947,2018,10,12
18I-PM-1007-08,40.777830911491,-73.964280573021,2018,10,7
10G-AM-1006-04,40.7729256063889,-73.9704024529864,2018,10,6
32D-PM-1006-01,40.7910100435196,-73.9603302382958,2018,10,6
30I-PM-1006-01,40.7877748374259,-73.9569324958684,2018,10,6
3F-PM-1013-01,40.7673435798289,-73.9755974646331,2018,10,13
37E-AM-1013-01,40.7945080361909,-73.9560396440844,2018,10,13
36H-AM-1010-01,40.7926924268376,-73.9545841828392,2018,10,10
42D-AM-1014-03,40.7989423768656,-73.9546201403481,2018,10,14
12G-PM-1007-03,40.7744408293858,-73.9694169352433,2018,10,7
13D-PM-1018-05,40.7764415506669,-73.9712034320741,2018,10,18
34D-PM-1007-01,40.7933047943534,-73.9595955824812,2018,10,7
15G-PM-1019-01,40.7768771349868,-73.9674724790652,2018,10,19
11E-PM-1012-01,40.774058386152,-73.9714907235676,2018,10,12
38E-AM-1010-05,40.7953846381499,-73.9554327683595,2018,10,10
41E-AM-1007-05,40.7983935730557,-73.954554245377,2018,10,7
3C-AM-1007-02,40.7687881061059,-73.9775278847897,2018,10,7
2G-PM-1007-03,40.7659918747507,-73.9747288122551,2018,10,7
6C-AM-1007-03,40.7713803154032,-73.9765758043111,2018,10,7
19H-AM-1010-02,40.7794514526463,-73.9643032554205,2018,10,10
26I-PM-1010-01,40.7847231576181,-73.9588809150045,2018,10,10
6B-AM-1012-02,40.7720464606979,-73.9774928245781,2018,10,12
1G-PM-1010-02,40.7656088463928,-73.9754527701832,2018,10,10
30I-PM-1006-07,40.7872395604122,-73.957134662576,2018,10,6
8I-AM-1006-09,40.7705619840715,-73.969560591279,2018,10,6
5G-PM-1010-05,40.7687330473562,-73.9733820053679,2018,10,10
13D-PM-1018-07,40.7762037110101,-73.9716624574422,2018,10,18
19C-PM-1018-08,40.7817423907284,-73.9686413326172,2018,10,18
6B-PM-1017-01,40.7710535931636,-73.9773083616259,2018,10,17
32C-PM-1013-07,40.7918743735665,-73.9611300905602,2018,10,13
28A-PM-1007-04,40.7890778665307,-73.9662063642345,2018,10,7
34E-PM-1006-02,40.7918074743129,-73.9581326554206,2018,10,6
7E-PM-1013-02,40.7716072681474,-73.9735655529245,2018,10,13
33B-AM-1010-05,40.792971019627,-73.9616693665254,2018,10,10
1B-AM-1012-16,40.7681537966505,-73.9806805581636,2018,10,12
32D-AM-1013-01,40.7913867116989,-73.9610985171525,2018,10,13
18I-AM-1017-01,40.7775556986702,-73.9636476467218,2018,10,17
9A-AM-1013-10,40.7746876635248,-73.9765269282059,2018,10,13
37H-AM-1018-04,40.7935774443789,-73.9534910562766,2018,10,18
8I-AM-1006-03,40.7706875892901,-73.9693772461788,2018,10,6
14D-AM-1014-08,40.776946866963,-73.9708782966369,2018,10,14
32B-PM-1010-04,40.7921410511633,-73.9629184712372,2018,10,10
7F-AM-1008-14,40.7710199108849,-73.9726090882487,2018,10,8
15C-PM-1017-05,40.7783674409485,-73.9711582199102,2018,10,17
38G-PM-1020-05,40.7944237164092,-73.9542684235907,2018,10,20
38G-PM-1020-04,40.7943610366853,-73.9542770888881,2018,10,20
28B-PM-1010-02,40.7889762096967,-73.9653739273979,2018,10,10
36F-AM-1017-03,40.7938845572816,-73.9564741038174,2018,10,17
7B-AM-1008-13,40.7729478226715,-73.9773361580792,2018,10,8
2A-AM-1010-01,40.7684820679479,-73.9806959248152,2018,10,10
38C-AM-1019-10,40.7961896477077,-73.9586077039567,2018,10,19
3C-PM-1008-01,40.7686062296462,-73.9787608762005,2018,10,8
36A-PM-1013-02,40.7954761311501,-73.9615649773504,2018,10,13
9H-AM-1006-02,40.7711445570446,-73.9697160572446,2018,10,6
35E-AM-1020-04,40.7933712188923,-73.9578658632957,2018,10,20
29A-PM-1019-03,40.7903882097837,-73.9648090698176,2018,10,19
19C-PM-1018-03,40.7812207913391,-73.9687134137786,2018,10,18
13D-AM-1014-03,40.7760872452093,-73.9710801547498,2018,10,14
16C-PM-1018-02,40.7786860108302,-73.9704677007779,2018,10,18
18G-AM-1014-01,40.7792737287734,-73.9655233748105,2018,10,14
1E-AM-1006-05,40.7664559937331,-73.9773495807135,2018,10,6
13G-PM-1008-04,40.7743979416812,-73.9681202146851,2018,10,8
9B-PM-1013-05,40.7741085606149,-73.9761632586697,2018,10,13
12F-PM-1007-08,40.7742857042581,-73.9700666654946,2018,10,7
37C-PM-1013-04,40.7959812504467,-73.9589371550945,2018,10,13
5F-AM-1007-01,40.7689824531444,-73.973230162241,2018,10,7
37C-PM-1013-02,40.7958081306449,-73.9581544682422,2018,10,13
38C-AM-1019-11,40.7961707624534,-73.9587913289229,2018,10,19
1B-PM-1019-04,40.7678599069819,-73.9802840031759,2018,10,19
39A-AM-1013-01,40.7984457363388,-73.9594676326588,2018,10,13
1A-AM-1007-01,40.7681625634979,-73.9810032206428,2018,10,7
41B-AM-1010-02,40.79909641532,-73.9580513096783,2018,10,10
16E-PM-1018-02,40.7782877397822,-73.9678561384348,2018,10,18
11A-PM-1013-04,40.7754704051391,-73.9757313481982,2018,10,13
17F-AM-1007-03,40.7788781851716,-73.9673924060436,2018,10,7
3E-PM-1008-06,40.7680335996527,-73.9756017589251,2018,10,8
25I-PM-1007-02,40.7831151330074,-73.9595022290348,2018,10,7
24I-AM-1019-01,40.782877291358,-73.9600204328201,2018,10,19
14D-AM-1014-06,40.7767329646325,-73.9709722223794,2018,10,14
27I-AM-1007-03,40.7852027586217,-73.9586252875856,2018,10,7
6I-AM-1006-01,40.768902033819,-73.9706533131129,2018,10,6
13E-PM-1008-01,40.7758611111219,-73.970804709441,2018,10,8
35C-AM-1007-01,40.7944134683406,-73.9601918930677,2018,10,7
33A-AM-1008-01,40.793112839016,-73.9632577850183,2018,10,8
34F-PM-1012-01,40.7917772296796,-73.9582534432858,2018,10,12
2E-AM-1010-04,40.7669673778105,-73.9766779585686,2018,10,10
3I-PM-1013-02,40.7661158663901,-73.9721279808683,2018,10,13
9E-AM-1008-02,40.7723310150843,-73.9729645190377,2018,10,8
10B-AM-1006-01,40.7743879232016,-73.9748669205206,2018,10,6
14B-PM-1014-03,40.7782654840595,-73.9728511531484,2018,10,14
4D-AM-1012-02,40.768876248561,-73.9763852372393,2018,10,12
34C-PM-1012-03,40.7935831836482,-73.9601968065017,2018,10,12
4C-PM-1010-03,40.7693577540392,-73.9772810073685,2018,10,10
37E-AM-1013-04,40.7949440648632,-73.9561124892063,2018,10,13
18H-AM-1018-02,40.7781531021263,-73.9645365195454,2018,10,18
28B-AM-1007-01,40.789081044511,-73.9641989914569,2018,10,7
40E-AM-1014-04,40.7969457685677,-73.9555856074105,2018,10,14
7H-AM-1006-02,40.7695918717513,-73.9715621134573,2018,10,6
11E-PM-1012-05,40.7744535798123,-73.9714242426496,2018,10,12
13F-AM-1007-04,40.7755950428973,-73.9697744662785,2018,10,7
11E-PM-1012-04,40.7741873388945,-73.9714329979305,2018,10,12
39D-PM-1012-03,40.7965323262487,-73.956926909344,2018,10,12
33F-PM-1012-04,40.7912272455454,-73.9584064203778,2018,10,12
33A-PM-1018-04,40.7936658446251,-73.9630097276366,2018,10,18
37H-PM-1006-06,40.7934669464908,-73.9532074573139,2018,10,6
13C-PM-1019-03,40.7763749561607,-73.9720289863666,2018,10,19
20F-PM-1007-05,40.7812408103825,-73.9651177657676,2018,10,7
22B-AM-1013-05,40.7840113573723,-73.9684657285532,2018,10,13
29B-PM-1010-04,40.790044098464,-73.9640588919446,2018,10,10
7H-AM-1006-10,40.7699878995692,-73.9704831177035,2018,10,6
13F-PM-1008-02,40.7753915552001,-73.9698611971209,2018,10,8
33F-PM-1012-03,40.7912992852442,-73.9584064190878,2018,10,12
3A-PM-1017-04,40.7697081749827,-73.9801971465604,2018,10,17
37C-AM-1012-02,40.7951748673846,-73.9589635326362,2018,10,12
25A-AM-1013-01,40.7869888639434,-73.9676370985166,2018,10,13
34A-PM-1013-02,40.7938449345017,-73.9628525533831,2018,10,13
