squirrel_id,primary_colour,black,cinnamon,gray,white
31H-PM-1008-05,Gray,False,True,False,True
16F-AM-1008-02,Gray,False,True,False,True
4E-AM-1020-02,Gray,False,True,False,True
4B-AM-1010-04,Gray,False,True,False,False
2F-AM-1006-04,Gray,False,True,False,True
42D-PM-1013-02,Cinnamon,False,False,True,False
42D-AM-1014-02,Gray,False,True,False,True
14A-PM-1014-05,Gray,False,False,False,True
14F-PM-1012-09,Cinnamon,False,False,True,True
39F-PM-1006-04,Gray,False,True,False,False
18I-PM-1007-01,Gray,False,True,False,False
2A-AM-1010-07,Gray,False,True,False,False
38E-AM-1010-01,Gray,False,True,False,False
21G-PM-1007-03,Gray,False,True,False,False
3F-AM-1006-04,Cinnamon,False,False,False,True
8D-PM-1007-03,Cinnamon,False,False,True,False
22G-AM-1018-03,Gray,False,True,False,False
8E-AM-1013-01,Gray,False,True,False,False
35A-PM-1013-09,Gray,False,True,False,False
1I-PM-1012-02,Gray,True,True,False,True
26I-PM-1010-03,Gray,True,True,False,True
7H-AM-1006-01,Gray,False,True,False,False
36I-PM-1007-11,Cinnamon,False,False,True,False
41D-PM-1014-02,Gray,False,True,False,False
7I-PM-1013-04,Cinnamon,False,False,True,False
14A-PM-1014-04,Gray,False,True,False,True
8E-PM-1008-06,Gray,False,False,False,True
2C-PM-1013-07,Gray,False,False,False,True
10A-AM-1006-01,Cinnamon,False,False,False,True
42I-PM-1014-02,Cinnamon,False,False,False,True
21A-AM-1019-01,Gray,True,False,False,False
19B-PM-1018-04,Gray,False,True,False,True
40D-PM-1013-07,Gray,False,True,False,False
8I-AM-1006-07,Gray,False,False,False,True
4A-PM-1007-05,Gray,False,False,False,True
5E-AM-1008-02,Gray,False,True,False,False
38E-AM-1010-10,Gray,False,True,False,False
17D-AM-1008-04,Gray,False,False,False,True
9E-AM-1008-03,Gray,False,True,False,False
18H-PM-1014-01,Gray,False,False,False,True
2G-PM-1007-02,Gray,False,True,False,False
14F-PM-1012-03,Gray,False,True,False,True
9I-PM-1010-06,Gray,False,True,False,False
22I-AM-1007-01,Gray,False,False,False,True
29B-PM-1010-03,Gray,False,False,False,True
37E-PM-1006-05,Gray,False,True,False,False
37B-PM-1013-02,Gray,False,True,False,False
18I-PM-1007-03,Cinnamon,False,False,True,False
23F-PM-1013-03,Gray,False,True,False,True
1C-PM-1013-01,Cinnamon,False,False,True,True
18E-PM-1006-01,Gray,False,False,False,True
39A-PM-1014-03,Gray,False,True,False,True
4E-PM-1008-07,Gray,False,True,False,False
41E-PM-1013-01,Gray,False,False,False,True
19B-PM-1018-02,Gray,True,True,False,False
32D-AM-1013-05,Gray,False,True,False,False
31B-PM-1007-02,Gray,False,True,False,False
19A-PM-1013-06,Gray,False,False,False,True
37E-PM-1006-01,Gray,False,True,False,False
21H-PM-1018-04,Gray,False,True,False,False
9A-AM-1013-05,Gray,False,True,False,False
36B-AM-1013-01,Gray,False,False,False,True
35A-AM-1014-02,Gray,False,True,False,True
4C-AM-1006-04,Gray,False,False,False,True
34I-AM-1012-04,Gray,False,True,False,True
3A-PM-1017-02,Cinnamon,False,False,False,True
9B-AM-1010-02,Gray,False,True,False,False
1B-AM-1012-02,Cinnamon,False,False,True,False
12E-AM-1017-02,Gray,False,False,False,True
40D-AM-1013-02,Gray,False,True,False,False
7F-PM-1012-02,Gray,False,True,False,False
32F-AM-1012-02,Gray,False,True,False,True
2B-AM-1010-05,Gray,False,True,False,False
14I-PM-1018-04,Cinnamon,False,False,True,False
9I-AM-1014-08,Gray,False,True,False,False
10H-PM-1007-01,Gray,False,False,False,True
2C-PM-1013-05,Gray,False,False,False,True
4A-PM-1007-04,Gray,False,False,False,True
37I-AM-1010-05,Gray,False,True,False,False
38E-PM-1014-05,Gray,False,True,False,False
12H-PM-1007-07,Gray,False,True,False,False
35B-AM-1010-03,Gray,False,True,False,False
17I-AM-1014-01,Cinnamon,False,False,True,True
41B-AM-1010-10,Cinnamon,False,False,False,True
8E-PM-1008-02,Black,False,True,False,False
33F-PM-1012-01,Gray,False,True,False,True
8I-AM-1006-05,Gray,False,False,False,True
15H-AM-1013-03,Gray,False,False,False,True
40D-AM-1013-03,Gray,False,True,False,False
11A-PM-1013-02,Cinnamon,False,False,True,False
14B-PM-1014-07,Gray,False,True,False,False
19F-PM-1017-05,Gray,False,True,False,False
3F-AM-1006-13,Gray,False,False,False,True
31E-PM-1006-08,Gray,False,True,False,False
38C-AM-1019-05,Gray,False,False,False,True
38C-AM-1019-03,Gray,False,False,False,True
40B-PM-1014-08,Gray,False,True,False,False
2E-AM-1010-05,Gray,False,True,False,False
36C-AM-1014-04,Gray,False,False,False,True
3D-PM-1010-14,Gray,False,True,False,False
6G-AM-1008-06,Gray,False,True,False,True
14F-PM-1012-08,Cinnamon,False,False,True,True
38I-PM-1014-03,Cinnamon,False,False,True,True
12E-AM-1017-06,Gray,False,True,False,False
9H-AM-1006-03,Gray,False,False,False,True
30A-PM-1020-04,Gray,False,True,False,True
34C-PM-1012-02,Gray,False,True,False,False
38F-PM-1013-02,Gray,False,True,False,False
4G-AM-1006-05,Gray,False,False,False,True
13A-AM-1017-05,Gray,False,False,False,True
14D-AM-1014-13,Gray,False,True,False,True
13D-PM-1018-11,Gray,False,False,False,True
8I-AM-1006-10,Gray,False,True,False,True
13D-AM-1014-07,Gray,False,True,False,True
2E-AM-1010-07,Gray,False,True,False,True
7I-PM-1013-07,Gray,False,True,False,True
31I-PM-1019-03,Gray,False,True,False,False
4B-AM-1010-05,Cinnamon,False,False,True,False
14D-AM-1014-05,Gray,False,True,False,True
40B-AM-1019-01,Gray,False,False,False,True
8E-PM-1008-04,Gray,False,False,False,True
33E-AM-1014-06,Gray,False,False,False,True
1A-AM-1007-02,Gray,False,False,False,True
33E-PM-1012-06,Gray,False,False,False,True
22D-PM-1012-02,Gray,True,False,False,True
20B-AM-1007-02,Cinnamon,False,False,True,False
15E-AM-1013-04,Gray,False,True,False,False
35E-AM-1020-01,Gray,False,True,False,True
7H-AM-1006-16,Gray,False,True,False,False
7G-AM-1010-07,Gray,False,False,False,True
31E-PM-1006-06,Gray,False,True,False,False
17B-AM-1010-02,Cinnamon,False,False,True,False
4C-PM-1010-14,Cinnamon,False,False,True,False
31C-PM-1010-01,Gray,False,False,False,True
9G-PM-1007-04,Gray,False,False,False,True
4C-PM-1010-16,Gray,False,False,False,True
40H-AM-1017-01,Gray,False,True,False,False
21B-PM-1017-03,Cinnamon,False,False,False,True
8C-PM-1013-03,Gray,False,False,False,True
1I-PM-1012-01,Gray,True,True,False,True
15F-AM-1007-07,Cinnamon,True,False,False,False
24A-AM-1014-02,Gray,False,True,False,False
19F-PM-1017-07,Cinnamon,False,False,True,False
1D-PM-1007-02,Gray,False,True,False,True
36B-PM-1013-01,Gray,False,True,False,True
3B-AM-1010-05,Gray,False,False,False,True
8B-PM-1012-09,Gray,False,True,False,False
22H-PM-1007-03,Gray,False,False,False,True
2C-PM-1013-10,Gray,False,False,False,True
4I-AM-1006-02,Gray,False,True,False,False
2B-AM-1010-08,Cinnamon,False,False,True,True
5F-AM-1007-03,Gray,False,True,False,False
12H-PM-1007-06,Gray,False,True,False,False
2E-PM-1014-03,Gray,False,False,False,True
3E-AM-1006-07,Gray,False,True,False,False
6C-AM-1007-07,Gray,False,True,False,False
19D-PM-1008-03,Gray,False,True,False,True
39E-PM-1013-01,Gray,False,True,False,False
30B-PM-1019-01,Gray,False,True,False,True
15C-PM-1017-04,Gray,False,True,False,False
37G-AM-1014-06,Gray,False,False,False,True
5E-PM-1012-06,Cinnamon,False,False,True,True
38E-PM-1014-02,Gray,False,False,False,True
14I-PM-1018-03,Gray,True,False,False,False
36I-PM-1007-12,Gray,False,True,False,False
14A-PM-1014-03,Gray,False,True,False,True
38I-AM-1019-01,Gray,False,True,False,False
4E-PM-1008-06,Gray,False,True,False,False
38E-AM-1010-08,Gray,False,True,False,False
3H-PM-1014-02,Gray,False,True,False,False
38B-AM-1019-02,Gray,False,True,False,True
20C-PM-1018-07,Cinnamon,False,False,False,True
3F-AM-1006-05,Cinnamon,False,False,True,False
1G-AM-1006-03,Black,False,True,False,False
14D-PM-1019-09,Gray,False,True,False,False
6I-PM-1013-01,Gray,True,False,False,False
38F-AM-1018-02,Gray,False,True,False,True
10C-PM-1013-01,Gray,False,True,False,False
10F-PM-1019-07,Gray,False,True,False,False
7G-PM-1018-01,Gray,False,True,False,True
10I-AM-1010-04,Gray,False,False,False,True
12F-PM-1007-13,Gray,False,True,False,False
21B-AM-1019-03,Gray,False,True,False,False
4C-PM-1010-02,Cinnamon,False,False,True,False
12F-PM-1007-06,Gray,False,True,False,True
36I-AM-1017-01,Gray,False,False,False,True
3D-PM-1010-11,Gray,False,False,False,True
31F-PM-1007-03,Gray,False,False,False,True
2B-PM-1013-09,Gray,False,False,False,True
21B-PM-1017-02,Cinnamon,False,False,False,True
29C-PM-1006-01,Gray,False,True,False,False
29C-AM-1007-04,Gray,False,True,False,False
2F-AM-1006-02,Gray,False,True,False,False
5E-AM-1008-05,Gray,False,True,False,False
37G-AM-1014-01,Gray,False,False,False,True
5H-AM-1007-01,Gray,False,True,False,False
20F-PM-1007-14,Gray,False,False,False,True
35D-PM-1013-02,Gray,False,False,False,True
13H-AM-1013-01,Gray,False,False,False,True
41C-AM-1017-03,Gray,False,False,False,True
35H-AM-1013-01,Cinnamon,False,False,True,False
39G-PM-1013-01,Gray,False,True,False,False
5E-PM-1012-05,Cinnamon,False,False,True,True
5F-PM-1007-06,Gray,False,True,False,False
35C-AM-1007-02,Gray,False,True,False,False
30B-PM-1019-05,Gray,False,True,False,True
10I-PM-1013-01,Gray,False,True,False,True
20G-PM-1013-02,Gray,False,True,False,True
4A-PM-1007-02,Gray,False,True,False,True
2A-PM-1019-02,Gray,False,False,False,True
6F-PM-1008-02,Gray,False,True,False,False
41E-PM-1013-04,Cinnamon,False,False,False,True
20F-PM-1007-06,Gray,False,True,False,False
9F-PM-1014-01,Gray,False,True,False,False
8C-PM-1013-06,Cinnamon,False,False,True,False
20G-PM-1013-03,Gray,True,True,False,True
13F-AM-1007-03,Gray,False,True,False,False
14F-AM-1007-04,Gray,True,True,False,True
33A-PM-1018-02,Gray,False,True,False,False
35G-AM-1007-02,Gray,False,False,False,True
38D-PM-1006-02,Gray,False,True,False,False
4E-PM-1008-01,Gray,False,True,False,False
4C-PM-1010-01,Gray,False,True,False,False
38C-AM-1019-09,Gray,False,False,False,True
37D-AM-1018-02,Gray,False,False,False,True
22B-PM-1014-01,Gray,False,True,False,False
6G-AM-1008-03,Gray,False,False,False,True
10D-PM-1008-01,Cinnamon,False,False,True,False
6A-AM-1006-01,Gray,False,False,False,True
13B-PM-1008-02,Gray,False,False,False,True
40B-AM-1019-07,Gray,False,False,False,True
41B-PM-1014-03,Gray,False,False,False,True
40C-AM-1017-03,Gray,False,False,False,True
5B-AM-1008-02,Gray,False,True,False,False
31E-PM-1006-05,Gray,False,True,False,False
4C-PM-1010-10,Gray,False,False,False,True
34H-PM-1006-07,Gray,False,False,False,True
39H-AM-1007-04,Cinnamon,False,False,True,False
32F-AM-1012-05,Gray,False,False,False,True
6D-AM-1008-01,Cinnamon,False,False,False,True
11H-AM-1010-06,Cinnamon,False,False,False,True
37I-PM-1006-01,Cinnamon,True,False,True,False
29B-PM-1010-01,Cinnamon,False,False,True,True
35C-PM-1013-04,Gray,False,True,False,False
35D-PM-1013-05,Gray,False,False,False,True
8I-PM-1013-07,Gray,False,True,False,True
2C-PM-1013-04,Gray,False,False,False,True
40A-PM-1014-01,Gray,False,True,False,False
36F-PM-1012-01,Gray,False,True,False,True
40B-PM-1014-03,Gray,False,True,False,False
13D-AM-1014-11,Gray,False,True,False,False
14H-PM-1012-08,Gray,False,True,False,False
22H-PM-1007-02,Cinnamon,False,False,True,False
22B-PM-1014-02,Gray,False,True,False,False
4F-PM-1013-01,Cinnamon,True,False,True,False
41I-AM-1018-01,Cinnamon,False,False,True,False
19D-AM-1007-02,Gray,False,True,False,False
14D-AM-1014-14,Gray,False,True,False,True
20F-PM-1007-02,Gray,False,False,False,True
18G-AM-1014-03,Gray,False,False,False,True
2B-PM-1013-03,Gray,False,False,False,True
21F-AM-1018-03,Cinnamon,False,False,True,False
5C-AM-1006-01,Cinnamon,False,False,False,True
42C-PM-1013-02,Gray,False,True,False,False
9F-PM-1014-08,Gray,False,True,False,False
22G-PM-1018-02,Gray,False,True,False,True
40D-AM-1013-04,Gray,False,True,False,False
34I-AM-1012-02,Gray,False,False,False,True
11B-PM-1014-06,Gray,False,True,False,False
12D-PM-1014-01,Gray,False,True,False,True
1A-PM-1014-03,Gray,True,False,False,False
33E-AM-1014-08,Gray,False,True,False,True
32F-AM-1012-07,Gray,False,False,False,True
15G-AM-1008-01,Gray,False,True,False,False
13D-AM-1014-04,Gray,False,True,False,True
38D-PM-1006-04,Cinnamon,False,False,True,False
31D-AM-1014-05,Gray,False,False,False,True
33B-PM-1010-04,Gray,False,True,False,False
40F-PM-1006-03,Gray,False,True,False,False
9A-AM-1013-03,Gray,False,True,False,False
1D-AM-1006-07,Gray,False,True,False,True
3G-PM-1013-02,Gray,False,True,False,True
42E-PM-1012-03,Gray,False,False,False,True
17G-PM-1017-03,Gray,False,False,False,True
35A-PM-1013-02,Gray,False,False,False,True
24A-PM-1007-05,Gray,False,True,False,False
18I-PM-1007-06,Cinnamon,False,False,True,False
15D-PM-1017-05,Gray,False,False,False,True
30B-PM-1019-06,Gray,True,True,False,True
17F-AM-1007-06,Cinnamon,False,False,False,True
19B-PM-1018-03,Gray,False,True,False,True
36F-AM-1017-05,Gray,False,False,False,True
20B-PM-1013-07,Gray,False,False,False,True
38I-PM-1014-02,Gray,False,True,False,True
30I-PM-1006-05,Gray,False,False,False,True
30A-PM-1020-01,Gray,False,False,False,True
42E-PM-1012-01,Gray,False,False,False,True
35F-PM-1012-03,Gray,False,True,False,True
16F-AM-1008-03,Gray,False,True,False,True
8I-PM-1013-04,Gray,False,True,False,True
38A-PM-1013-02,Gray,False,True,False,False
15D-AM-1007-04,Gray,False,False,False,True
16C-AM-1014-03,Gray,True,True,False,True
5C-PM-1010-02,Gray,False,False,False,True
2I-PM-1006-01,Gray,False,True,False,True
16E-PM-1018-08,Cinnamon,False,False,False,True
37B-PM-1013-03,Cinnamon,False,False,False,True
1D-AM-1006-04,Gray,False,False,False,True
35A-AM-1014-07,Gray,False,False,False,True
14A-AM-1014-01,Gray,False,False,False,True
1B-AM-1012-05,Gray,False,True,False,False
4C-PM-1010-05,Gray,False,True,False,False
4C-PM-1010-05,Gray,False,True,False,False
4C-PM-1010-05,Gray,False,True,False,False
4C-PM-1010-05,Gray,False,True,False,False
14D-AM-1014-02,Gray,False,True,False,True
10C-PM-1013-03,Gray,False,True,False,False
30A-PM-1020-03,Gray,False,True,False,False
24A-PM-1007-01,Gray,False,False,False,True
16H-PM-1014-02,Gray,False,False,False,True
19G-PM-1017-01,Cinnamon,False,False,False,True
2B-AM-1010-01,Gray,False,False,False,True
38A-AM-1019-03,Gray,False,False,False,True
21G-AM-1014-01,Gray,False,False,False,True
14E-PM-1017-01,Gray,False,True,False,False
32E-AM-1007-09,Gray,False,False,False,True
9E-PM-1014-03,Gray,True,True,False,True
17E-PM-1018-01,Gray,False,False,False,True
32D-AM-1013-02,Gray,False,True,False,False
38E-AM-1010-03,Gray,False,True,False,False
15D-PM-1017-03,Gray,False,False,False,True
18C-AM-1018-01,Gray,True,False,False,False
16F-PM-1013-03,Gray,False,True,False,False
8D-PM-1007-04,Gray,False,True,False,False
35B-PM-1013-01,Gray,False,True,False,False
19G-PM-1017-02,Gray,False,True,False,False
1C-PM-1013-03,Cinnamon,False,False,False,True
33D-PM-1006-01,Gray,False,True,False,False
9B-AM-1010-06,Gray,False,False,False,True
20F-PM-1007-04,Gray,False,False,False,True
33I-AM-1008-01,Gray,False,True,False,False
15I-PM-1012-01,Gray,False,True,False,False
6B-PM-1017-05,Gray,False,True,False,False
17D-AM-1008-03,Gray,False,False,False,True
9I-PM-1010-05,Cinnamon,False,False,True,True
1B-PM-1019-10,Cinnamon,False,False,False,True
42E-PM-1012-05,Gray,False,False,False,True
21F-AM-1018-04,Cinnamon,False,False,True,False
16H-PM-1014-05,Gray,False,False,False,True
35C-AM-1007-04,Gray,False,True,False,False
12F-AM-1020-05,Black,False,True,False,False
2F-PM-1014-09,Gray,False,False,False,True
12D-AM-1013-01,Gray,False,True,False,False
19H-AM-1010-01,Gray,False,True,False,True
38F-AM-1018-05,Gray,False,True,False,False
2C-AM-1010-01,Gray,False,True,False,False
16E-PM-1018-09,Cinnamon,False,False,False,True
37G-PM-1007-05,Gray,False,False,False,True
33F-PM-1012-05,Gray,True,True,False,True
5E-AM-1008-10,Gray,False,True,False,True
40D-PM-1013-03,Gray,False,True,False,False
16F-PM-1013-01,Gray,False,True,False,False
12F-PM-1007-03,Cinnamon,False,False,True,False
13E-PM-1008-02,Gray,False,False,False,True
37E-AM-1013-03,Gray,False,True,False,False
12F-PM-1007-14,Gray,False,True,False,True
5D-PM-1018-07,Gray,False,False,False,True
15I-AM-1008-06,Cinnamon,False,False,False,True
4G-AM-1006-03,Gray,False,False,False,True
37A-PM-1013-02,Cinnamon,False,False,True,True
42D-AM-1014-01,Gray,False,True,False,True
29D-AM-1014-05,Gray,False,True,False,False
11I-AM-1012-01,Gray,False,True,False,True
13D-PM-1018-01,Gray,False,True,False,True
6E-AM-1014-01,Gray,False,True,False,False
33C-PM-1007-02,Gray,True,False,False,True
12F-PM-1007-07,Gray,False,True,False,True
1B-AM-1012-03,Gray,False,True,False,True
2B-PM-1013-02,Gray,False,False,False,True
17B-PM-1012-03,Gray,False,False,False,True
33E-PM-1012-08,Gray,False,False,False,True
14A-AM-1014-02,Gray,False,False,False,True
20F-PM-1007-07,Gray,False,True,False,False
22A-AM-1008-04,Cinnamon,False,False,True,False
29C-AM-1007-01,Gray,False,True,False,False
4C-AM-1006-01,Gray,False,False,False,True
18I-PM-1007-02,Gray,False,True,False,False
1D-AM-1006-08,Gray,False,True,False,False
14I-AM-1013-01,Gray,False,False,False,True
37E-AM-1013-02,Gray,False,False,False,True
31C-PM-1010-02,Gray,False,False,False,True
9G-AM-1007-03,Gray,True,False,False,False
29D-PM-1010-02,Gray,False,True,False,True
36G-PM-1012-02,Gray,False,False,False,True
39D-PM-1012-04,Gray,False,False,False,True
3E-AM-1006-08,Gray,False,True,False,False
3H-PM-1014-03,Cinnamon,False,False,True,False
40D-AM-1013-06,Gray,False,True,False,False
42H-PM-1014-01,Cinnamon,False,False,True,False
3D-AM-1006-05,Cinnamon,False,False,True,False
38E-AM-1010-06,Gray,False,True,False,False
2C-PM-1013-02,Gray,False,False,False,True
33E-PM-1012-03,Gray,False,False,False,True
38C-PM-1014-01,Gray,False,True,False,True
35I-AM-1013-01,Cinnamon,False,False,False,True
8E-PM-1008-03,Gray,False,False,False,True
10F-PM-1019-03,Gray,False,True,False,False
21F-AM-1018-08,Cinnamon,False,False,True,False
7G-AM-1010-03,Gray,False,True,False,False
9B-AM-1010-03,Gray,False,True,False,False
1D-PM-1007-05,Gray,False,True,False,False
32I-AM-1013-03,Gray,False,True,False,False
5B-AM-1008-04,Gray,False,True,False,False
19A-PM-1013-04,Gray,True,False,False,True
34D-AM-1008-03,Cinnamon,False,False,False,True
21D-AM-1008-04,Gray,False,True,False,False
34B-AM-1013-01,Gray,False,True,False,False
32C-AM-1014-06,Gray,False,True,False,False
42E-PM-1012-04,Gray,False,False,False,True
20G-PM-1013-01,Cinnamon,False,False,False,True
3D-AM-1006-02,Cinnamon,False,False,True,False
28D-PM-1019-01,Gray,False,False,False,True
41B-AM-1010-04,Gray,False,True,False,True
41D-AM-1014-03,Gray,True,True,False,False
1F-PM-1019-01,Gray,False,True,False,False
38C-PM-1014-10,Gray,False,False,False,True
3F-AM-1006-08,Gray,False,True,False,True
38D-PM-1006-03,Gray,False,True,False,False
4E-AM-1020-03,Cinnamon,True,False,False,False
22G-PM-1018-01,Gray,False,True,False,True
9C-PM-1006-02,Gray,False,False,False,True
31E-PM-1006-09,Gray,False,True,False,True
4B-AM-1010-02,Cinnamon,False,False,True,True
19C-PM-1018-07,Gray,False,True,False,True
8C-PM-1013-01,Gray,False,True,False,False
33E-AM-1014-10,Gray,False,True,False,True
11E-PM-1012-07,Gray,False,False,False,True
12H-PM-1007-05,Gray,False,True,False,False
36F-PM-1012-05,Gray,False,False,False,True
14A-PM-1014-02,Gray,False,True,False,True
16E-AM-1014-10,Gray,False,True,False,False
14H-PM-1012-04,Cinnamon,False,False,True,False
12E-AM-1017-01,Gray,False,True,False,True
2E-PM-1014-01,Gray,False,False,False,True
18H-AM-1018-01,Gray,False,True,False,False
14H-PM-1012-06,Gray,False,True,False,True
3D-PM-1010-04,Gray,False,True,False,False
42A-PM-1014-01,Gray,False,True,False,False
8B-PM-1012-05,Cinnamon,False,False,False,True
9B-AM-1010-09,Gray,False,True,False,False
38C-AM-1019-02,Gray,False,True,False,False
5F-PM-1007-02,Gray,False,True,False,False
9E-AM-1008-04,Gray,False,False,False,True
11E-PM-1012-06,Gray,False,True,False,True
12C-PM-1017-01,Gray,False,True,False,False
3H-PM-1014-04,Black,False,True,False,False
10H-PM-1007-02,Gray,False,False,False,True
23B-PM-1012-03,Gray,False,False,False,True
11D-AM-1010-02,Cinnamon,False,False,True,True
8I-AM-1006-06,Gray,False,False,False,True
14D-AM-1014-07,Gray,False,True,False,True
1E-PM-1007-01,Gray,False,True,False,True
40F-PM-1006-01,Gray,False,True,False,False
17F-PM-1020-02,Gray,False,True,False,False
7F-AM-1008-04,Gray,False,False,False,True
42F-AM-1019-01,Gray,False,True,False,False
11D-AM-1010-04,Gray,False,True,False,True
1D-AM-1006-05,Cinnamon,False,False,False,True
41C-PM-1007-03,Gray,False,False,False,True
38G-PM-1020-11,Gray,False,True,False,True
2B-PM-1013-04,Gray,False,False,False,True
42C-AM-1007-01,Gray,False,True,False,False
15B-PM-1017-02,Gray,False,False,False,True
32A-PM-1013-04,Gray,False,False,False,True
32A-PM-1013-06,Gray,False,True,False,False
2C-PM-1013-06,Gray,False,False,False,True
9H-AM-1006-06,Gray,False,False,False,True
15F-AM-1007-05,Gray,False,True,False,False
16F-PM-1013-04,Gray,False,True,False,False
14G-AM-1012-04,Cinnamon,True,False,False,False
11D-PM-1006-02,Gray,False,True,False,False
1B-AM-1012-08,Gray,False,True,False,False
9A-AM-1013-01,Gray,False,True,False,False
8F-PM-1012-07,Gray,False,True,False,False
38F-AM-1018-06,Gray,False,True,False,False
1F-PM-1019-02,Gray,False,True,False,False
37C-AM-1012-01,Gray,False,True,False,False
5F-PM-1007-01,Gray,False,True,False,False
10F-PM-1019-09,Gray,False,True,False,False
32H-AM-1010-01,Gray,False,True,False,False
1A-PM-1014-01,Cinnamon,False,False,False,True
3A-AM-1012-01,Gray,False,True,False,True
23B-PM-1012-04,Gray,False,False,False,True
6A-PM-1012-02,Gray,False,False,False,True
10G-AM-1006-03,Gray,False,False,False,True
38C-PM-1014-02,Gray,False,False,False,True
27I-PM-1020-03,Gray,False,True,False,False
6B-PM-1017-02,Gray,False,True,False,False
16G-AM-1010-04,Cinnamon,False,False,True,False
33E-PM-1012-02,Gray,False,False,False,True
16G-AM-1010-01,Gray,False,False,False,True
39E-AM-1018-03,Gray,False,True,False,False
2F-PM-1014-06,Gray,False,False,False,True
2A-PM-1019-03,Gray,False,False,False,True
19D-PM-1008-01,Gray,False,False,False,True
10I-AM-1010-01,Gray,False,True,False,False
11H-PM-1013-02,Gray,True,False,False,False
7E-PM-1013-01,Gray,False,True,False,False
15F-AM-1007-01,Gray,False,True,False,False
5A-AM-1006-04,Gray,False,True,False,False
3B-AM-1010-02,Gray,False,True,False,False
5E-PM-1012-03,Gray,False,True,False,True
7F-AM-1008-01,Gray,False,True,False,False
35F-PM-1012-02,Gray,False,False,False,True
30C-PM-1008-01,Gray,False,True,False,False
14I-PM-1018-02,Gray,False,True,False,False
10G-AM-1006-08,Black,False,True,False,False
38F-PM-1013-06,Gray,False,True,False,False
20B-PM-1013-01,Gray,False,False,False,True
40B-PM-1014-05,Gray,False,True,False,False
19E-PM-1018-02,Gray,False,False,False,True
41G-AM-1013-01,Gray,False,True,False,False
37C-AM-1012-04,Gray,False,True,False,False
25B-PM-1007-02,Gray,False,True,False,False
5C-PM-1010-01,Cinnamon,False,False,True,True
5D-AM-1020-03,Cinnamon,True,False,False,False
37E-PM-1006-07,Cinnamon,False,False,True,False
41B-AM-1010-08,Cinnamon,False,False,True,True
22A-AM-1008-01,Gray,False,True,False,False
20B-PM-1013-02,Gray,False,False,False,True
42F-PM-1017-01,Gray,False,True,False,True
35B-AM-1010-04,Cinnamon,False,False,True,False
3D-AM-1006-07,Cinnamon,False,False,True,False
17H-PM-1007-01,Gray,False,True,False,False
22B-PM-1014-03,Gray,False,True,False,False
3F-PM-1013-02,Black,False,False,True,False
19H-AM-1010-03,Gray,False,True,False,True
34D-PM-1007-03,Gray,False,True,False,False
34B-AM-1013-02,Gray,False,True,False,False
13C-AM-1010-02,Gray,False,True,False,True
22D-PM-1012-03,Gray,True,False,False,True
17F-AM-1007-04,Cinnamon,False,False,False,True
15H-AM-1013-01,Gray,False,False,False,True
34I-AM-1012-03,Gray,False,True,False,True
15B-AM-1014-02,Gray,False,True,False,False
1B-PM-1019-07,Gray,False,False,False,True
32F-PM-1008-03,Gray,False,True,False,True
25I-AM-1012-02,Cinnamon,False,False,True,False
16A-PM-1019-02,Cinnamon,False,False,True,False
21D-AM-1008-01,Gray,False,True,False,False
8I-AM-1006-02,Gray,False,False,False,True
1A-AM-1007-03,Gray,False,True,False,False
40E-PM-1017-03,Cinnamon,False,False,True,False
11E-PM-1012-03,Gray,False,False,False,True
31C-AM-1017-01,Gray,False,True,False,True
7I-PM-1013-03,Black,False,False,True,False
29D-PM-1010-01,Gray,False,False,False,True
26A-AM-1014-02,Gray,False,True,False,False
9I-PM-1010-02,Gray,False,True,False,True
3E-AM-1006-06,Gray,False,True,False,False
3F-AM-1006-10,Cinnamon,False,False,False,True
39E-PM-1013-02,Cinnamon,False,False,True,False
7G-AM-1010-05,Gray,False,True,False,False
22F-PM-1014-01,Gray,False,True,False,False
4A-PM-1007-01,Gray,False,True,False,True
10C-AM-1018-02,Gray,False,True,False,True
33F-PM-1012-02,Gray,False,True,False,True
6B-PM-1017-07,Gray,False,True,False,False
38D-AM-1017-04,Cinnamon,False,False,True,False
13F-PM-1008-05,Gray,False,True,False,False
16I-AM-1008-02,Cinnamon,False,False,True,True
10F-PM-1019-01,Gray,False,True,False,False
20F-PM-1007-03,Gray,False,False,False,True
35D-PM-1013-06,Gray,False,False,False,True
38F-PM-1013-04,Gray,False,True,False,False
5C-AM-1006-04,Cinnamon,False,False,True,False
14I-PM-1018-01,Gray,False,True,False,False
33B-PM-1010-06,Cinnamon,False,False,True,False
35B-AM-1010-02,Gray,False,True,False,False
19H-PM-1008-01,Gray,False,False,False,True
15G-PM-1019-06,Gray,False,True,False,False
21D-PM-1008-03,Gray,False,False,False,True
4A-PM-1007-06,Gray,False,False,False,True
40D-AM-1013-01,Gray,False,True,False,False
37B-AM-1018-05,Gray,False,True,False,False
20B-PM-1013-04,Gray,False,False,False,True
16E-AM-1014-01,Gray,False,True,False,False
5F-PM-1007-05,Gray,False,True,False,False
1D-AM-1006-03,Cinnamon,False,False,False,True
33E-AM-1014-13,Black,False,True,False,False
39C-AM-1017-03,Gray,True,False,False,False
9C-PM-1006-03,Gray,False,False,False,True
18C-AM-1018-02,Gray,False,True,False,False
14D-PM-1019-03,Gray,False,True,False,False
35A-AM-1014-01,Gray,False,False,False,True
